Parent Path,Name,Href,OtherTOC,URL
Observability > AI red teaming,AI red teaming agent overview,concepts/ai-red-teaming-agent.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/ai-red-teaming-agent
Observability > AI red teaming,Run red teaming scans locally (Azure AI Evaluation SDK),how-to/develop/run-scans-ai-red-teaming-agent.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/run-scans-ai-red-teaming-agent
Observability > AI red teaming,Run red teaming scans in the cloud (Azure AI Foundry SDK),how-to/develop/run-ai-red-teaming-cloud.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/run-ai-red-teaming-cloud
Observability > AI red teaming,View red teaming results in the portal,how-to/view-ai-red-teaming-results.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/view-ai-red-teaming-results
Observability > CI/CD evaluations,Evaluation in GitHub Actions,how-to/evaluation-github-action.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/evaluation-github-action
Observability > CI/CD evaluations,Evaluation in Azure DevOps,how-to/evaluation-azure-devops.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/evaluation-azure-devops
Observability > Continuous monitoring and evaluation,Continuously monitor your applications,how-to/monitor-applications.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/monitor-applications
Observability > Continuous monitoring and evaluation,Continuously evaluate your AI agents,how-to/continuous-evaluation-agents.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/continuous-evaluation-agents
Observability > Continuous monitoring and evaluation,Monitor model deployments,foundry-models/how-to/monitor-models.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/how-to/monitor-models
Observability,Trace your application,how-to/develop/trace-application.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/trace-application
Observability,Trace your agent,how-to/develop/trace-agents-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/trace-agents-sdk
Observability,A/B experimentation,concepts/a-b-experimentation.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/a-b-experimentation
Observability,Transparency Note for safety evaluations,./concepts/safety-evaluations-transparency-note.md,False,https://learn.microsoft.com/azure/ai-foundry//./concepts/safety-evaluations-transparency-note
Optimizations > Prompt engineering,Prompt engineering techniques,openai/concepts/prompt-engineering.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/concepts/prompt-engineering?context=/azure/ai-foundry/context/context
Optimizations > Prompt engineering,Image prompt engineering,openai/concepts/gpt-4-v-prompt-engineering.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/concepts/gpt-4-v-prompt-engineering?context=/azure/ai-foundry/context/context
Optimizations > Prompt engineering,Synthetic Data Generation,concepts/concept-synthetic-data.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/concept-synthetic-data
Optimizations > Fine-tuning,Fine-tuning in Azure AI Foundry,concepts/fine-tuning-overview.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/fine-tuning-overview
Optimizations > Fine-tuning > Fine-tune Azure AI Foundry models,Fine-tune models deployed via serverless API,how-to/fine-tune-serverless.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/fine-tune-serverless
Optimizations > Fine-tuning > Fine-tune Azure AI Foundry models,Fine-tune models deployed via managed compute,how-to/fine-tune-managed-compute.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/fine-tune-managed-compute
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Fine-tune Azure OpenAI models,openai/how-to/fine-tuning.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,When to use Azure OpenAI fine-tuning,openai/concepts/fine-tuning-considerations.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/concepts/fine-tuning-considerations?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Deploy for testing,./openai/how-to/fine-tune-test.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/how-to/fine-tune-test
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Deploy your Azure OpenAI fine-tuned model,openai/how-to/fine-tuning-deploy.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-deploy?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Vision fine-tuning,openai/how-to/fine-tuning-vision.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-vision?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Reinforcement fine-tuning,openai/how-to/reinforcement-fine-tuning.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/reinforcement-fine-tuning?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Preference fine-tuning,openai/how-to/fine-tuning-direct-preference-optimization.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-direct-preference-optimization?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Safety evaluation,openai/how-to/fine-tuning-safety-evaluation.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-safety-evaluation?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Tool calling,openai/how-to/fine-tuning-functions.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-functions?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Fine-tuning cost management,openai/how-to/fine-tuning-cost-management.md,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-cost-management
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Weights & Biases integration (preview),openai/how-to/weights-and-biases-integration.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/weights-and-biases-integration?context=/azure/ai-foundry/context/context
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Troubleshooting guidance,openai/how-to/fine-tuning-troubleshoot.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/fine-tuning-troubleshoot?context=/azure/ai-foundry/context/context
Optimizations > Build apps with prompt flow,Prompt flow overview,concepts/prompt-flow.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/prompt-flow
Optimizations > Build apps with prompt flow > Develop flows,Create and manage compute session,how-to/create-manage-compute-session.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-manage-compute-session
Optimizations > Build apps with prompt flow > Develop flows,Create a flow,how-to/flow-develop.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/flow-develop
Optimizations > Build apps with prompt flow > Develop flows,Tune prompts using variants,how-to/flow-tune-prompts-using-variants.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/flow-tune-prompts-using-variants
Optimizations > Build apps with prompt flow > Develop flows,Process images in a flow,how-to/flow-process-image.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/flow-process-image
Optimizations > Build apps with prompt flow > Develop flows > Evaluate flows in the portal,Submit batch run and evaluate a flow,how-to/flow-bulk-test-evaluation.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/flow-bulk-test-evaluation
Optimizations > Build apps with prompt flow > Develop flows > Evaluate flows in the portal,Develop an evaluation flow in Prompt flow,how-to/flow-develop-evaluation.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/flow-develop-evaluation
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Prompt flow tools overview,how-to/prompt-flow-tools/prompt-flow-tools-overview.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/prompt-flow-tools-overview
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,LLM tool,how-to/prompt-flow-tools/llm-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/llm-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Prompt tool,how-to/prompt-flow-tools/prompt-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/prompt-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Python tool,how-to/prompt-flow-tools/python-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/python-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Azure OpenAI GPT-4 Turbo with Vision tool,how-to/prompt-flow-tools/azure-open-ai-gpt-4v-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/azure-open-ai-gpt-4v-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Index Lookup tool,how-to/prompt-flow-tools/index-lookup-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/index-lookup-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Rerank tool,how-to/prompt-flow-tools/rerank-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/rerank-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Content Safety tool,how-to/prompt-flow-tools/content-safety-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/content-safety-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Embedding tool,how-to/prompt-flow-tools/embedding-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/embedding-tool
Optimizations > Build apps with prompt flow > Develop flows > Use prompt flow tools,Serp API tool,how-to/prompt-flow-tools/serp-api-tool.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-tools/serp-api-tool
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Deploy a flow for real-time inference,how-to/flow-deploy.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/flow-deploy
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Enable tracing and collect feedback for a flow deployment,how-to/develop/trace-production-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/trace-production-sdk
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Monitor prompt flow deployments,how-to/monitor-quality-safety.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/monitor-quality-safety
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Troubleshoot prompt flow,how-to/prompt-flow-troubleshoot.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/prompt-flow-troubleshoot
Setup and management,Plan rollout,concepts/planning.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/planning
Setup and management,Choose a resource type,concepts/resource-types.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/resource-types
Setup and management > Manage AI Foundry resources,Create your first resource,../ai-services/multi-service-resource.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/multi-service-resource?context=/azure/ai-foundry/context/context
Setup and management > Manage AI Foundry resources,Create using Bicep template,how-to/create-resource-template.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-resource-template
Setup and management > Manage AI Foundry resources,Create using Terraform template,how-to/create-resource-terraform.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-resource-terraform
Setup and management > Manage AI Foundry resources,Recover or purge deleted resources,../ai-services/recover-purge-resources.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/recover-purge-resources?context=/azure/ai-foundry/context/context
Setup and management > Manage AI Hub resources,Hubs overview,concepts/ai-resources.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/ai-resources
Setup and management > Manage AI Hub resources,Create your first hub,how-to/create-azure-ai-resource.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-azure-ai-resource
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub in the Azure portal,how-to/create-secure-ai-hub.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-secure-ai-hub
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub from template,how-to/create-azure-ai-hub-template.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-azure-ai-hub-template
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using the Azure Machine Learning SDK and CLI,how-to/develop/create-hub-project-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/create-hub-project-sdk
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using Terraform,how-to/create-hub-terraform.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-hub-terraform
Setup and management > Manage AI Hub resources,Create and manage compute,how-to/create-manage-compute.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-manage-compute
Setup and management > Manage projects,Create a project,how-to/create-projects.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-projects
Setup and management > Manage projects,Migrate from hub based to Foundry project,how-to/migrate-project.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/migrate-project
Setup and management > Manage projects,Create a project using a Bicep template,how-to/create-azure-ai-project-template.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/create-azure-ai-project-template
Setup and management,Management center,concepts/management-center.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/management-center
Setup and management > Connect other services,Create a connection,how-to/connections-add.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/connections-add
Setup and management > Connect other services,Create a connection using the Azure Machine Learning SDK,how-to/develop/connections-add-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/connections-add-sdk
Setup and management > Connect other services,Connect and manage data,how-to/data-add.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/data-add
Setup and management > Costs and quotas,Plan and manage costs for AI Foundry resources,how-to/costs-plan-manage.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/costs-plan-manage
Setup and management > Costs and quotas,Manage quotas,how-to/quota.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/quota
Setup and management > Costs and quotas,Increase rate limit,how-to/autoscale.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/autoscale
Setup and management > Cost management for Foundry Models,Manage costs for Foundry Models,foundry-models/how-to/manage-costs.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/how-to/manage-costs
Setup and management > Cost management for Foundry Models,Manage quotas and limits for Foundry Models,foundry-models/quotas-limits.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/quotas-limits
Setup and management > Cost management for Foundry Models,Azure OpenAI quotas and limits,../ai-services/openai/quotas-limits.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/openai/quotas-limits?context=/azure/ai-foundry/context/context
Setup and management > Cost management for Foundry Models,What is the Provisioned Throughput offering (PTU)?,openai/concepts/provisioned-throughput.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/concepts/provisioned-throughput?context=/azure/ai-foundry/context/context
Setup and management > Cost management for Foundry Models,Understanding and calculating PTU costs,openai/how-to/provisioned-throughput-onboarding.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/provisioned-throughput-onboarding?context=/azure/ai-foundry/context/context
Setup and management > Cost management for Foundry Models,Get started with Provisioned Deployments,openai/how-to/provisioned-get-started.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/provisioned-get-started?context=/azure/ai-foundry/context/context
Setup and management > Cost management for Foundry Models,Provisioned spillover,openai/how-to/spillover-traffic-management.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/how-to/spillover-traffic-management?context=/azure/ai-foundry/context/context
Setup and management > Cost management for Foundry Models,Azure OpenAI PTU updates,./openai/concepts/provisioned-migration.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/concepts/provisioned-migration
Setup and management,Service architecture,concepts/architecture.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/architecture
Security & Governance > Identity & access management,Role-based access control,concepts/rbac-azure-ai-foundry.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/rbac-azure-ai-foundry
Security & Governance > Identity & access management,Rotate API access keys,../ai-services/rotate-keys.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/rotate-keys?context=/azure/ai-foundry/context/context
Security & Governance > Identity & access management,Configure key-less authentication,foundry-models/how-to/configure-entra-id.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/how-to/configure-entra-id
Security & Governance > Network security,Configure private link,how-to/configure-private-link.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/configure-private-link
Security & Governance > Network security > Managed network for hubs,Configure managed network,how-to/configure-managed-network.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/configure-managed-network
Security & Governance > Network security > Managed network for hubs,Secure playground chat,how-to/secure-data-playground.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/secure-data-playground
Security & Governance > Network security > Managed network for hubs,Securely access on-premises resources,how-to/access-on-premises-resources.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/access-on-premises-resources
Security & Governance > Network security > Managed network for hubs,Troubleshoot secure project connectivity,how-to/troubleshoot-secure-connection-project.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/troubleshoot-secure-connection-project
Security & Governance > Data protection & encryption,Configure customer-managed keys,concepts/encryption-keys-portal.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/encryption-keys-portal
Security & Governance > Data protection & encryption,Disable shared key access to storage,how-to/disable-local-auth.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/disable-local-auth
Security & Governance > Azure policies,Audit and manage hubs using Azure Policy,how-to/azure-policy.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/azure-policy
Security & Governance > Azure policies,Built-in policy to allow specific models,how-to/built-in-policy-model-deployment.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/built-in-policy-model-deployment
Security & Governance > Azure policies,Custom policy to allow specific models,foundry-models/how-to/configure-deployment-policies.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/how-to/configure-deployment-policies
Security & Governance,Vulnerability management,concepts/vulnerability-management.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/vulnerability-management
Security & Governance,Disaster recovery,how-to/disaster-recovery.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/disaster-recovery
Security & Governance,Security baseline,/security/benchmark/azure/baselines/azure-ai-studio-security-baseline,True,https://learn.microsoft.com/security/benchmark/azure/baselines/azure-ai-studio-security-baseline
Trustworthy AI,Trustworthy AI overview,responsible-use-of-ai-overview.md,False,https://learn.microsoft.com/azure/ai-foundry//responsible-use-of-ai-overview
Trustworthy AI,Azure AI Content Safety in AI Foundry portal overview,ai-services/content-safety-overview.md,False,https://learn.microsoft.com/azure/ai-foundry//ai-services/content-safety-overview
Trustworthy AI,Guardrails + Controls for models deployed with serverless APIs,concepts/model-catalog-content-safety.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/model-catalog-content-safety
Trustworthy AI,Content filtering,concepts/content-filtering.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/content-filtering
Trustworthy AI,Content filtering for Foundry Models,foundry-models/concepts/content-filter.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/concepts/content-filter
Trustworthy AI,Configure content filtering for Foundry Models,foundry-models/how-to/configure-content-filters.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/how-to/configure-content-filters
Trustworthy AI,Default safety policies for Foundry Models,foundry-models/concepts/default-safety-policies.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/concepts/default-safety-policies
Trustworthy AI,Use blocklists,foundry-models/how-to/use-blocklists.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/how-to/use-blocklists
Trustworthy AI,Transparency notes for Azure AI Services,../ai-services/responsible-use-of-ai-overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/responsible-use-of-ai-overview?context=/azure/ai-foundry/context/context
Trustworthy AI,Limited Access features,../ai-services/cognitive-services-limited-access.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/cognitive-services-limited-access?context=/azure/ai-foundry/context/context
Trustworthy AI,System message templates,openai/concepts/system-message.md?context=/azure/ai-foundry/context/context,False,https://learn.microsoft.com/azure/ai-foundry//openai/concepts/system-message?context=/azure/ai-foundry/context/context
SDK + API Reference > Azure AI Projects,C#,/dotnet/api/overview/azure/ai.projects-readme,True,https://learn.microsoft.com/dotnet/api/overview/azure/ai.projects-readme
SDK + API Reference > Azure AI Projects,JavaScript,/javascript/api/overview/azure/ai-projects-readme,True,https://learn.microsoft.com/javascript/api/overview/azure/ai-projects-readme
SDK + API Reference > Azure AI Projects,Python,/python/api/overview/azure/ai-projects-readme,True,https://learn.microsoft.com/python/api/overview/azure/ai-projects-readme
SDK + API Reference > Azure AI Projects,REST API,/rest/api/aifoundry/aiprojects/,True,https://learn.microsoft.com/rest/api/aifoundry/aiprojects/
SDK + API Reference > Agent Service,C#,/dotnet/api/overview/azure/ai.agents.persistent-readme,True,https://learn.microsoft.com/dotnet/api/overview/azure/ai.agents.persistent-readme
SDK + API Reference > Agent Service,JavaScript,/javascript/api/overview/azure/ai-projects-readme,True,https://learn.microsoft.com/javascript/api/overview/azure/ai-projects-readme
SDK + API Reference > Agent Service,Python,/python/api/overview/azure/ai-projects-readme,True,https://learn.microsoft.com/python/api/overview/azure/ai-projects-readme
SDK + API Reference > Agent Service,REST API,/rest/api/aifoundry/aiagents,True,https://learn.microsoft.com/rest/api/aifoundry/aiagents
SDK + API Reference > Agent Service,Data monitoring reference,agents/reference/monitor-service.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/reference/monitor-service
SDK + API Reference,Azure AI Evaluation SDK,/python/api/overview/azure/ai-evaluation-readme,True,https://learn.microsoft.com/python/api/overview/azure/ai-evaluation-readme
SDK + API Reference,Azure Machine Learning Python SDK,/python/api/overview/azure/ai-ml-readme,True,https://learn.microsoft.com/python/api/overview/azure/ai-ml-readme
SDK + API Reference,Azure Machine Learning REST API,/rest/api/azureml,True,https://learn.microsoft.com/rest/api/azureml
SDK + API Reference,Azure AI services SDKs,../ai-services/reference/sdk-package-resources.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/reference/sdk-package-resources?context=/azure/ai-foundry/context/context
SDK + API Reference,Azure AI services REST APIs,../ai-services/reference/rest-api-resources.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/reference/rest-api-resources?context=/azure/ai-foundry/context/context
SDK + API Reference > Azure AI Model Inference API,What's the Model Inference API?,/rest/api/aifoundry/modelinference,True,https://learn.microsoft.com/rest/api/aifoundry/modelinference
SDK + API Reference > Azure AI Model Inference API > Reference,Get Model Info,/rest/api/aifoundry/get-model-info/get-model-info,True,https://learn.microsoft.com/rest/api/aifoundry/get-model-info/get-model-info
SDK + API Reference > Azure AI Model Inference API > Reference,Get Chat Completions,/rest/api/aifoundry/get-chat-completions/get-chat-completions,True,https://learn.microsoft.com/rest/api/aifoundry/get-chat-completions/get-chat-completions
SDK + API Reference > Azure AI Model Inference API > Reference,Get Embeddings,/rest/api/aifoundry/get-embeddings/get-embeddings,True,https://learn.microsoft.com/rest/api/aifoundry/get-embeddings/get-embeddings
SDK + API Reference > Azure AI Model Inference API > Reference,Get Image Embeddings,/rest/api/aifoundry/get-image-embeddings/get-image-embeddings,True,https://learn.microsoft.com/rest/api/aifoundry/get-image-embeddings/get-image-embeddings
SDK + API Reference > Azure OpenAI,Latest Inference Preview API,./openai/reference-preview-latest.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference-preview-latest
SDK + API Reference > Azure OpenAI,Inference GA API reference,./openai/reference.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference
SDK + API Reference > Azure OpenAI,2025-04-01-preview - Authoring,./openai/authoring-reference-preview.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/authoring-reference-preview
SDK + API Reference > Azure OpenAI,2025-04-01-preview - Inference,./openai/reference-preview.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference-preview
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Assistants,./openai/reference-preview.md#list---assistants,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference-preview#list---assistants
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Threads,./openai/reference-preview.md#create---thread,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference-preview#create---thread
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Messages,./openai/reference-preview.md#list---messages,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference-preview#list---messages
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Runs,./openai/reference-preview.md#create---thread-and-run,False,https://learn.microsoft.com/azure/ai-foundry//./openai/reference-preview#create---thread-and-run
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,C#,/dotnet/api/overview/azure/ai.openai.assistants-readme?context=/azure/ai-foundry/openai/context/context,True,https://learn.microsoft.com/dotnet/api/overview/azure/ai.openai.assistants-readme?context=/azure/ai-foundry/openai/context/context
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Go,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,False,https://learn.microsoft.com/azure/ai-foundry//https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Java,/java/api/overview/azure/ai-openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,True,https://learn.microsoft.com/java/api/overview/azure/ai-openai-assistants-readme?context=/azure/ai-foundry/openai/context/context
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,JavaScript,/javascript/api/overview/azure/openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,True,https://learn.microsoft.com/javascript/api/overview/azure/openai-assistants-readme?context=/azure/ai-foundry/openai/context/context
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Python,https://platform.openai.com/docs/api-reference/assistants,False,https://learn.microsoft.com/azure/ai-foundry//https://platform.openai.com/docs/api-reference/assistants
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Azure OpenAI On Your Data,./openai/references/on-your-data.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/references/on-your-data
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Azure AI Search,./openai/references/azure-search.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/references/azure-search
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Azure Cosmos DB for MongoDB vCore,./openai/references/cosmos-db.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/references/cosmos-db
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Elasticsearch (preview),./openai/references/elasticsearch.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/references/elasticsearch
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Pinecone (preview),./openai/references/pinecone.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/references/pinecone
